id,entity,order_id,amount,currency,status,method,captured,description,card_id,bank,vpa,fee,tax,created_at,notes
pay_8WZZHTR9ZH9ZVL,payment,WB-109336,8371500,INR,captured,card,TRUE,Payment for WB-109336 Trolley bag 24 inch,,,,167430,30137,1775486460,
pay_CMJU4JLGZC3JK3,payment,WB-109628,989624,INR,captured,netbanking,TRUE,Payment for WB-109628 Copper water bottle,,,,19792,3563,1775508240,
pay_WWARN0FMH5YVMT,payment,WB-109695,6971863,INR,captured,wallet,TRUE,Payment for WB-109695 Steel tiffin carrier,,,,139437,25099,1775503020,
pay_9MVTPB4QPXNVXB,payment,WB-109697,7822600,INR,captured,netbanking,TRUE,Payment for WB-109697 Copper water bottle,,,,156452,28161,1775494680,
pay_Y2PZYW35GSUVX6,payment,WB-104045,9008000,INR,captured,card,TRUE,Payment for WB-104045 Copper water bottle,,,,180160,32429,1775551380,
pay_JEFZXFAR2XPR4X,payment,WB-104063,2189718,INR,captured,upi,TRUE,Payment for WB-104063 Copper water bottle,,,,43794,7883,1775585940,
pay_BMMJL4EL0YHPEW,payment,WB-104076,660488,INR,captured,emi,TRUE,Payment for WB-104076 Coir door mat,,,,13210,2378,1775555160,
pay_XW1EL26KJ08KFJ,payment,WB-104994,4740158,INR,captured,netbanking,TRUE,Payment for WB-104994 Mixer jar spare,,,,94803,17065,1775578020,
pay_RQFK5EHBE1V55G,payment,WB-105035,416200,INR,captured,upi,TRUE,Payment for WB-105035 Coir door mat,,,,8324,1498,1775579700,
pay_YDF2ZEEVRAJ10U,payment,WB-105127,3581445,INR,captured,emi,TRUE,Payment for WB-105127 Mixer jar spare,,,,71629,12893,1775576100,
pay_CBADMNE73ELFDR,payment,WB-105159,2554068,INR,captured,card,TRUE,Payment for WB-105159 Rubber foot mat,,,,51081,9195,1775579160,
pay_0CE1XJG8CV3KH4,payment,WB-105440,8214600,INR,captured,netbanking,TRUE,Payment for WB-105440 Mixer jar spare,,,,164292,29573,1775565120,
pay_NJESKMBK4XSWAR,payment,WB-105483,3729200,INR,captured,upi,TRUE,Payment for WB-105483 Trolley bag 24 inch,,,,74584,13425,1775556060,
pay_22Y1LFD33KQDBG,payment,WB-105639,3371271,INR,captured,upi,TRUE,Payment for WB-105639 Mixer jar spare,,,,67425,12136,1775592480,
pay_7VHQLTJVKETVDV,payment,WB-105679,9040000,INR,captured,card,TRUE,Payment for WB-105679 Trolley bag 24 inch,,,,180800,32544,1775580240,
pay_ZTBDN916CQSTGW,payment,WB-105852,5277695,INR,captured,netbanking,TRUE,Payment for WB-105852 Copper water bottle,,,,105554,19000,1775578560,
pay_1UR299PPE6ARH7,payment,WB-106006,9147854,INR,captured,wallet,TRUE,Payment for WB-106006 Steel tiffin carrier,,,,182957,32932,1775588460,
pay_YY6L3DKM3UFNBX,payment,WB-106122,1786149,INR,captured,netbanking,TRUE,Payment for WB-106122 Copper water bottle,,,,35723,6430,1775552160,
pay_VX2VYT4TN5WKC8,payment,WB-106170,6040100,INR,captured,netbanking,TRUE,Payment for WB-106170 Trolley bag 24 inch,,,,120802,21744,1775583780,
pay_PNM185MK3A92TG,payment,WB-106569,846500,INR,captured,card,TRUE,Payment for WB-106569 Steel tiffin carrier,,,,16930,3047,1775556900,
pay_G9HSPG2E5RQUQT,payment,WB-106730,4610400,INR,captured,emi,TRUE,Payment for WB-106730 Steel tiffin carrier,,,,92208,16597,1775583960,
pay_WFMQQC2J4PK4RW,payment,WB-106981,7929664,INR,captured,netbanking,TRUE,Payment for WB-106981 Rubber foot mat,,,,158593,28547,1775556840,
pay_4335YW1GKYMS2G,payment,WB-107065,6196676,INR,captured,netbanking,TRUE,Payment for WB-107065 Copper water bottle,,,,123934,22308,1775564820,
pay_UQCT1GJDW7L4EP,payment,WB-107355,6969800,INR,captured,wallet,TRUE,Payment for WB-107355 Mixer jar spare,,,,139396,25091,1775558280,
pay_46UB3T4WEA0TT4,payment,WB-107571,269934,INR,captured,emi,TRUE,Payment for WB-107571 Coir door mat,,,,5399,972,1775563440,
pay_B3JF8WUM1V40LN,payment,WB-107594,999000,INR,captured,card,TRUE,Payment for WB-107594 Mixer jar spare,,,,19980,3596,1775551560,
pay_8HQCQ9CJNK0CA5,payment,WB-107729,838500,INR,captured,card,TRUE,Payment for WB-107729 Steel tiffin carrier,,,,16770,3019,1775559600,
pay_FP38QJ64BHFJHD,payment,WB-107772,6775987,INR,captured,emi,TRUE,Payment for WB-107772 Rubber foot mat,,,,135520,24394,1775567340,
pay_55LQH4VAV9XC3N,payment,WB-107799,2111100,INR,captured,netbanking,TRUE,Payment for WB-107799 Steel tiffin carrier,,,,42222,7600,1775590320,
pay_DDP2SXVT01V0SL,payment,WB-108015,4362000,INR,captured,card,TRUE,Payment for WB-108015 Coir door mat,,,,87240,15703,1775549880,
pay_5RP3SAR7C1Z94G,payment,WB-108256,722615,INR,captured,netbanking,TRUE,Payment for WB-108256 Rubber foot mat,,,,14452,2601,1775586300,
pay_ZQ42J7MQZPC56Z,payment,WB-108325,67556,INR,captured,card,TRUE,Payment for WB-108325 Steel tiffin carrier,,,,1351,243,1775565360,
pay_PHADTR17RYG8UZ,payment,WB-108350,935100,INR,captured,netbanking,TRUE,Payment for WB-108350 Rubber foot mat,,,,18702,3366,1775587800,
pay_P0UCFQZ845BCKN,payment,WB-108392,3996804,INR,captured,wallet,TRUE,Payment for WB-108392 Mixer jar spare,,,,79936,14388,1775592360,
pay_LC96AGVZUW3JP8,payment,WB-108747,2572830,INR,captured,wallet,TRUE,Payment for WB-108747 Coir door mat,,,,51457,9262,1775590200,
pay_YU8F247P0RH2RU,payment,WB-108803,1869400,INR,captured,emi,TRUE,Payment for WB-108803 Copper water bottle,,,,37388,6730,1775590800,
pay_1FT4Z9RJXSAV2D,payment,WB-109055,4440270,INR,captured,upi,TRUE,Payment for WB-109055 Steel tiffin carrier,,,,88805,15985,1775558340,
pay_0GU4GHUAG5H5CK,payment,WB-109241,1694172,INR,captured,netbanking,TRUE,Payment for WB-109241 Trolley bag 24 inch,,,,33883,6099,1775559600,
pay_HLB9C5P8L9A80R,payment,WB-109401,5098393,INR,captured,wallet,TRUE,Payment for WB-109401 Trolley bag 24 inch,,,,101968,18354,1775561040,
pay_P2F1Y6Z7CBG2GV,payment,WB-109452,4674400,INR,captured,emi,TRUE,Payment for WB-109452 Coir door mat,,,,93488,16828,1775551740,
pay_BUJ0CZTPV6N4RR,payment,WB-109498,3144100,INR,captured,netbanking,TRUE,Payment for WB-109498 Rubber foot mat,,,,62882,11319,1775577180,
pay_Q7MLMRH5MQQ6VE,payment,WB-109504,4967296,INR,captured,upi,TRUE,Payment for WB-109504 Trolley bag 24 inch,,,,99346,17882,1775578740,
pay_YFFA3G6JT4FK45,payment,WB-109792,1217915,INR,captured,emi,TRUE,Payment for WB-109792 Rubber foot mat,,,,24358,4384,1775579100,
pay_R5XCXU0RTHWVBV,payment,WB-104039,4000000,INR,captured,card,TRUE,Payment for WB-104039 Copper water bottle,,,,80000,14400,1775635920,
pay_JC9W4Q4AAXSJ71,payment,WB-104142,2000400,INR,captured,emi,TRUE,Payment for WB-104142 Mixer jar spare,,,,40008,7201,1775655360,
pay_YJSKA4K6ECQXGB,payment,WB-104263,4060200,INR,captured,upi,TRUE,Payment for WB-104263 Copper water bottle,,,,81204,14617,1775661780,
pay_BFRSHZKLK80XV1,payment,WB-104377,2980300,INR,captured,wallet,TRUE,Payment for WB-104377 Steel tiffin carrier,,,,59606,10729,1775663580,
pay_DCFXENXM3W52E8,payment,WB-104466,6026400,INR,captured,emi,TRUE,Payment for WB-104466 Rubber foot mat,,,,120528,21695,1775642940,
pay_U35F6MHVA1BX9L,payment,WB-104774,6722228,INR,captured,upi,TRUE,Payment for WB-104774 Mixer jar spare,,,,134445,24200,1775664840,
pay_X87B73WLSVPGT9,payment,WB-104852,1210400,INR,captured,emi,TRUE,Payment for WB-104852 Rubber foot mat,,,,24208,4357,1775641620,
pay_TFH7BLSKTKB7TX,payment,WB-105036,3934574,INR,captured,card,TRUE,Payment for WB-105036 Trolley bag 24 inch,,,,78691,14164,1775639940,
pay_QTAXCY98RWL7EG,payment,WB-105058,576685,INR,captured,netbanking,TRUE,Payment for WB-105058 Coir door mat,,,,11534,2076,1775643600,
pay_V9X59GZ596GFHY,payment,WB-105106,3780800,INR,captured,wallet,TRUE,Payment for WB-105106 Steel tiffin carrier,,,,75616,13611,1775646600,
pay_R94DSUSBM1SLHV,payment,WB-105151,2852400,INR,captured,emi,TRUE,Payment for WB-105151 Trolley bag 24 inch,,,,57048,10269,1775638500,
pay_M2FV5XMCNVSLTU,payment,WB-105379,7863000,INR,captured,card,TRUE,Payment for WB-105379 Trolley bag 24 inch,,,,157260,28307,1775663160,
pay_T7ARPJ3XRCJJN3,payment,WB-105395,2337800,INR,captured,wallet,TRUE,Payment for WB-105395 Rubber foot mat,,,,46756,8416,1775639400,
pay_9JJEEB5R3SQ83F,payment,WB-105742,3269618,INR,captured,netbanking,TRUE,Payment for WB-105742 Copper water bottle,,,,65392,11771,1775677740,
pay_E7B44Y6LXUC6N3,payment,WB-105807,9083400,INR,captured,emi,TRUE,Payment for WB-105807 Rubber foot mat,,,,181668,32700,1775661780,
pay_BKV6TBJZ050X17,payment,WB-106105,2136047,INR,captured,card,TRUE,Payment for WB-106105 Rubber foot mat,,,,42721,7690,1775637060,
pay_5L9CX4AGLBFR88,payment,WB-106127,4078125,INR,captured,netbanking,TRUE,Payment for WB-106127 Coir door mat,,,,81562,14681,1775661660,
pay_7B342F5HPJH2M6,payment,WB-106329,4300800,INR,captured,wallet,TRUE,Payment for WB-106329 Mixer jar spare,,,,86016,15483,1775663400,
pay_0B0CFEXA7EQ7F8,payment,WB-106651,5374300,INR,captured,wallet,TRUE,Payment for WB-106651 Steel tiffin carrier,,,,107486,19347,1775646420,
pay_ZB8E512UZMPAWB,payment,WB-106700,6459800,INR,captured,wallet,TRUE,Payment for WB-106700 Coir door mat,,,,129196,23255,1775674020,
pay_8GAQ5RGFL8UHVR,payment,WB-106702,4593088,INR,captured,card,TRUE,Payment for WB-106702 Mixer jar spare,,,,91862,16535,1775658840,
pay_CS3EMM6FR2WB4E,payment,WB-106804,2258929,INR,captured,emi,TRUE,Payment for WB-106804 Coir door mat,,,,45179,8132,1775653380,
pay_146H1YCCJG6QZV,payment,WB-107267,5095690,INR,captured,netbanking,TRUE,Payment for WB-107267 Trolley bag 24 inch,,,,101914,18345,1775663760,
pay_QCBCC70TFWBWXY,payment,WB-107399,4371588,INR,captured,card,TRUE,Payment for WB-107399 Coir door mat,,,,87432,15738,1775655360,
pay_MMSC6E1C47QBFF,payment,WB-107437,5940565,INR,captured,card,TRUE,Payment for WB-107437 Copper water bottle,,,,118811,21386,1775678760,
pay_UV67K70AA9AWRR,payment,WB-107650,7853128,INR,captured,netbanking,TRUE,Payment for WB-107650 Trolley bag 24 inch,,,,157063,28271,1775639160,
pay_4S3C5GK5DL493D,payment,WB-107822,6936518,INR,captured,card,TRUE,Payment for WB-107822 Coir door mat,,,,138730,24971,1775660280,
pay_AWX5AULV715T61,payment,WB-107890,7849943,INR,captured,emi,TRUE,Payment for WB-107890 Mixer jar spare,,,,156999,28260,1775638860,
pay_WSE9HBBB7MLH77,payment,WB-108346,9026160,INR,captured,netbanking,TRUE,Payment for WB-108346 Copper water bottle,,,,180523,32494,1775660400,
pay_DXFZ1PDXWCNR56,payment,WB-108361,7252313,INR,captured,wallet,TRUE,Payment for WB-108361 Mixer jar spare,,,,145046,26108,1775670600,
pay_W5J2LG4GDFQTDM,payment,WB-108507,8873377,INR,captured,wallet,TRUE,Payment for WB-108507 Copper water bottle,,,,177468,31944,1775664420,
pay_YQC409JRP48WFE,payment,WB-108818,27600,INR,captured,netbanking,TRUE,Payment for WB-108818 Steel tiffin carrier,,,,552,99,1775647380,
pay_HV3RRJ1KMUS4KJ,payment,WB-109016,6872100,INR,captured,netbanking,TRUE,Payment for WB-109016 Rubber foot mat,,,,137442,24740,1775661780,
pay_HTEULFZLP03C4C,payment,WB-109168,1483500,INR,captured,card,TRUE,Payment for WB-109168 Trolley bag 24 inch,,,,29670,5341,1775645700,
pay_RZ4XXU9Q5ZN71G,payment,WB-109265,2009773,INR,captured,upi,TRUE,Payment for WB-109265 Steel tiffin carrier,,,,40195,7235,1775655420,
pay_ZXMLEBXPTW8PT7,payment,WB-109340,454823,INR,captured,wallet,TRUE,Payment for WB-109340 Trolley bag 24 inch,,,,9096,1637,1775635560,
pay_9E412XTUY3R4FS,payment,WB-109373,2800300,INR,captured,wallet,TRUE,Payment for WB-109373 Coir door mat,,,,56006,10081,1775657220,
pay_VNVS299K7J0ZT3,payment,WB-109612,8349399,INR,captured,wallet,TRUE,Payment for WB-109612 Steel tiffin carrier,,,,166988,30058,1775665260,
pay_U87FRU981489U8,payment,WB-109737,2349702,INR,captured,upi,TRUE,Payment for WB-109737 Copper water bottle,,,,46994,8459,1775676360,
pay_E9V0BRAUMLQGTD,payment,WB-104075,1581820,INR,captured,wallet,TRUE,Payment for WB-104075 Rubber foot mat,,,,31636,5694,1775753880,
pay_2DTJJ40XCEEM75,payment,WB-104388,5971882,INR,captured,wallet,TRUE,Payment for WB-104388 Mixer jar spare,,,,119438,21499,1775726100,
pay_2CUNBXWNYH4SLU,payment,WB-104463,2444500,INR,captured,card,TRUE,Payment for WB-104463 Steel tiffin carrier,,,,48890,8800,1775753880,
pay_HRJGW03SP26K63,payment,WB-104485,5225600,INR,captured,netbanking,TRUE,Payment for WB-104485 Trolley bag 24 inch,,,,104512,18812,1775730540,
pay_VFCD3K6HM39KHZ,payment,WB-104627,2520945,INR,captured,emi,TRUE,Payment for WB-104627 Steel tiffin carrier,,,,50419,9075,1775757480,
pay_15M964SP232F30,payment,WB-104649,633505,INR,captured,card,TRUE,Payment for WB-104649 Coir door mat,,,,12670,2281,1775747460,
pay_T9YCXUFPBYQA2L,payment,WB-105013,3270318,INR,captured,wallet,TRUE,Payment for WB-105013 Copper water bottle,,,,65406,11773,1775749320,
pay_FDJX35AV0ZQX4L,payment,WB-105053,6567500,INR,captured,card,TRUE,Payment for WB-105053 Rubber foot mat,,,,131350,23643,1775739120,
pay_PSBTV7RKK2T0W8,payment,WB-105153,3245200,INR,captured,upi,TRUE,Payment for WB-105153 Copper water bottle,,,,64904,11683,1775748600,
pay_QQ67RJWZM2PACM,payment,WB-105455,6602400,INR,captured,emi,TRUE,Payment for WB-105455 Coir door mat,,,,132048,23769,1775763360,
pay_5MW89C6F6RXP8C,payment,WB-105463,244197,INR,captured,netbanking,TRUE,Payment for WB-105463 Trolley bag 24 inch,,,,4884,879,1775743440,
pay_BZEVDC6UDM27QB,payment,WB-105590,4132281,INR,captured,upi,TRUE,Payment for WB-105590 Copper water bottle,,,,82646,14876,1775753220,
pay_1TWRMTESH38457,payment,WB-105643,5625200,INR,captured,upi,TRUE,Payment for WB-105643 Rubber foot mat,,,,112504,20251,1775742420,
pay_8GR3GDXM58E443,payment,WB-105905,4217339,INR,captured,wallet,TRUE,Payment for WB-105905 Coir door mat,,,,84347,15182,1775742600,
pay_HWCZB74RK1GJBL,payment,WB-105931,835600,INR,captured,netbanking,TRUE,Payment for WB-105931 Trolley bag 24 inch,,,,16712,3008,1775740560,
pay_Z3RQ59QS7B98LU,payment,WB-106047,6184113,INR,captured,netbanking,TRUE,Payment for WB-106047 Steel tiffin carrier,,,,123682,22263,1775733660,
pay_9NU8QM90EHYBS0,payment,WB-106049,3080600,INR,captured,netbanking,TRUE,Payment for WB-106049 Mixer jar spare,,,,61612,11090,1775755740,
pay_2EJVB2G5X7GK8E,payment,WB-106502,3513400,INR,captured,emi,TRUE,Payment for WB-106502 Coir door mat,,,,70268,12648,1775758860,
pay_03AYYMLS87KGHX,payment,WB-106563,7598008,INR,captured,card,TRUE,Payment for WB-106563 Copper water bottle,,,,151960,27353,1775746920,
pay_CASYUH37VYC48W,payment,WB-106767,4355274,INR,captured,upi,TRUE,Payment for WB-106767 Steel tiffin carrier,,,,87105,15679,1775731260,
pay_479KTAA038JXPW,payment,WB-106789,1469946,INR,captured,emi,TRUE,Payment for WB-106789 Trolley bag 24 inch,,,,29399,5292,1775734320,
pay_EAHTFRPA64J8F7,payment,WB-107052,2907000,INR,captured,card,TRUE,Payment for WB-107052 Mixer jar spare,,,,58140,10465,1775724900,
pay_Q5RBHCJ2UM8ACC,payment,WB-107169,7684760,INR,captured,upi,TRUE,Payment for WB-107169 Steel tiffin carrier,,,,153695,27665,1775762100,
pay_2E0GHAL6VAZR7M,payment,WB-107191,2540584,INR,captured,card,TRUE,Payment for WB-107191 Copper water bottle,,,,50812,9146,1775743740,
pay_2JWN460Z5MZ2WM,payment,WB-107214,4148700,INR,captured,upi,TRUE,Payment for WB-107214 Steel tiffin carrier,,,,82974,14935,1775728200,
pay_BNLPLN5CYFS281,payment,WB-107642,6543697,INR,captured,netbanking,TRUE,Payment for WB-107642 Coir door mat,,,,130874,23557,1775755260,
pay_4Z0ANZXDRN9XR8,payment,WB-107967,895700,INR,captured,upi,TRUE,Payment for WB-107967 Mixer jar spare,,,,17914,3225,1775762400,
pay_DMPHFRKY71BGEN,payment,WB-108080,2250900,INR,captured,emi,TRUE,Payment for WB-108080 Coir door mat,,,,45018,8103,1775731560,
pay_UBBJHSFPQ2SV6Y,payment,WB-108233,8978900,INR,captured,emi,TRUE,Payment for WB-108233 Steel tiffin carrier,,,,179578,32324,1775733840,
pay_9MFX73RATTZC3C,payment,WB-108384,6958533,INR,captured,card,TRUE,Payment for WB-108384 Rubber foot mat,,,,139171,25051,1775740260,
pay_WS4PQUJ189HVC3,payment,WB-108460,3388000,INR,captured,card,TRUE,Payment for WB-108460 Mixer jar spare,,,,67760,12197,1775759700,
pay_488AVSMMVNNYRS,payment,WB-108544,3996800,INR,captured,wallet,TRUE,Payment for WB-108544 Rubber foot mat,,,,79936,14388,1775761560,
pay_N9NN918VHS5XPH,payment,WB-108577,164908,INR,captured,emi,TRUE,Payment for WB-108577 Mixer jar spare,,,,3298,594,1775730300,
pay_N9RXDY3A0NPUZN,payment,WB-108647,1067700,INR,captured,upi,TRUE,Payment for WB-108647 Rubber foot mat,,,,21354,3844,1775767800,
pay_0JKJ3HC7BNH49U,payment,WB-108771,3209300,INR,captured,wallet,TRUE,Payment for WB-108771 Trolley bag 24 inch,,,,64186,11553,1775723340,
pay_4TN3NMJAK1MUBV,payment,WB-108780,1318590,INR,captured,card,TRUE,Payment for WB-108780 Mixer jar spare,,,,26372,4747,1775723400,
pay_LPP7APGHQ868W8,payment,WB-108795,3197500,INR,captured,card,TRUE,Payment for WB-108795 Rubber foot mat,,,,63950,11511,1775737260,
pay_GZMVQFKDWJTVPP,payment,WB-109805,7862000,INR,captured,card,TRUE,Payment for WB-109805 Copper water bottle,,,,157240,28303,1775748540,
pay_CFAH28MNP449A5,payment,WB-109851,4947500,INR,captured,card,TRUE,Payment for WB-109851 Trolley bag 24 inch,,,,98950,17811,1775728560,
pay_N64ZAC0QZS488V,payment,WB-104010,3719500,INR,captured,card,TRUE,Payment for WB-104010 Copper water bottle,,,,74390,13390,1775838900,
pay_UUDA7XJBWRGKFS,payment,WB-104153,214488,INR,captured,emi,TRUE,Payment for WB-104153 Copper water bottle,,,,4290,772,1775811540,
pay_1HRR2SR9HXB10Q,payment,WB-104607,2315325,INR,captured,wallet,TRUE,Payment for WB-104607 Rubber foot mat,,,,46306,8335,1775812860,
pay_6GJC6KWUDPJQFB,payment,WB-104621,3578300,INR,captured,wallet,TRUE,Payment for WB-104621 Steel tiffin carrier,,,,71566,12882,1775853180,
pay_74UGAHLM2CEDPB,payment,WB-104746,8618446,INR,captured,emi,TRUE,Payment for WB-104746 Rubber foot mat,,,,172369,31026,1775816220,
pay_6Z94R04RFPK74L,payment,WB-104908,992600,INR,captured,netbanking,TRUE,Payment for WB-104908 Trolley bag 24 inch,,,,19852,3573,1775842380,
pay_MP7DESHE6X284F,payment,WB-104964,8756464,INR,captured,emi,TRUE,Payment for WB-104964 Copper water bottle,,,,175129,31523,1775848440,
pay_B3UY87A69Z2E4Z,payment,WB-104965,5606053,INR,captured,card,TRUE,Payment for WB-104965 Rubber foot mat,,,,112121,20182,1775852040,
pay_XR1Q4NGD17P55X,payment,WB-105039,2304809,INR,captured,wallet,TRUE,Payment for WB-105039 Rubber foot mat,,,,46096,8297,1775836380,
pay_QSNX2B2W5568FE,payment,WB-105048,8700251,INR,captured,upi,TRUE,Payment for WB-105048 Mixer jar spare,,,,174005,31321,1775815800,
pay_947QAX4R3VPC8Y,payment,WB-105095,1809000,INR,captured,card,TRUE,Payment for WB-105095 Coir door mat,,,,36180,6512,1775812380,
pay_01YALP4PTQLP72,payment,WB-105653,2195000,INR,captured,card,TRUE,Payment for WB-105653 Coir door mat,,,,43900,7902,1775847960,
pay_YTA82YY5VZBUMP,payment,WB-105916,4232800,INR,captured,wallet,TRUE,Payment for WB-105916 Steel tiffin carrier,,,,84656,15238,1775821200,
pay_HFCTLHFUY4W7QG,payment,WB-105978,3811100,INR,captured,netbanking,TRUE,Payment for WB-105978 Trolley bag 24 inch,,,,76222,13720,1775815260,
pay_9M7AE5C30UN6H7,payment,WB-106029,6845800,INR,captured,wallet,TRUE,Payment for WB-106029 Copper water bottle,,,,136916,24645,1775835600,
pay_GR7RU40P032BWA,payment,WB-106455,41600,INR,captured,netbanking,TRUE,Payment for WB-106455 Trolley bag 24 inch,,,,832,150,1775812800,
pay_F7MS8JCKSXPYMG,payment,WB-106565,7703600,INR,captured,netbanking,TRUE,Payment for WB-106565 Coir door mat,,,,154072,27733,1775852640,
pay_GD12UJQ8PYTPZ3,payment,WB-106597,8072547,INR,captured,card,TRUE,Payment for WB-106597 Mixer jar spare,,,,161451,29061,1775823900,
pay_YQVJRYJ06UVKSV,payment,WB-106795,9188015,INR,captured,card,TRUE,Payment for WB-106795 Steel tiffin carrier,,,,183760,33077,1775817000,
pay_JBP0BVNGGUWHHP,payment,WB-106992,2975300,INR,captured,wallet,TRUE,Payment for WB-106992 Copper water bottle,,,,59506,10711,1775834940,
pay_XZTGEEAG2F1XS5,payment,WB-107243,6019600,INR,captured,netbanking,TRUE,Payment for WB-107243 Rubber foot mat,,,,120392,21671,1775827560,
pay_330300P3U01263,payment,WB-107710,8434300,INR,captured,wallet,TRUE,Payment for WB-107710 Mixer jar spare,,,,168686,30363,1775837520,
pay_RZYPF1UGL98JG2,payment,WB-107850,8990100,INR,captured,netbanking,TRUE,Payment for WB-107850 Steel tiffin carrier,,,,179802,32364,1775825160,
pay_RMZQ4J5NYCKF6T,payment,WB-107985,6721500,INR,captured,card,TRUE,Payment for WB-107985 Coir door mat,,,,134430,24197,1775837880,
pay_M7RJZ9HBD10W1B,payment,WB-108055,5269310,INR,captured,wallet,TRUE,Payment for WB-108055 Trolley bag 24 inch,,,,105386,18969,1775831460,
pay_4J6C0ZLPPYWPR3,payment,WB-108107,191300,INR,captured,wallet,TRUE,Payment for WB-108107 Coir door mat,,,,3826,689,1775816100,
pay_Y2K84DTQ542BNL,payment,WB-108333,4885131,INR,captured,netbanking,TRUE,Payment for WB-108333 Trolley bag 24 inch,,,,97703,17587,1775843940,
pay_KAPWAT01P7L3VA,payment,WB-108386,4807321,INR,captured,wallet,TRUE,Payment for WB-108386 Copper water bottle,,,,96146,17306,1775841180,
pay_YGFJV5YKCFP8XE,payment,WB-108473,7189300,INR,captured,wallet,TRUE,Payment for WB-108473 Coir door mat,,,,143786,25881,1775818980,
pay_2N6M3G4F0K0GQ6,payment,WB-108519,7896800,INR,captured,wallet,TRUE,Payment for WB-108519 Mixer jar spare,,,,157936,28428,1775808360,
pay_7JTQ9MPNHX4G0P,payment,WB-108784,7419200,INR,captured,upi,TRUE,Payment for WB-108784 Copper water bottle,,,,148384,26709,1775839620,
pay_AQDXY3WKENA4W8,payment,WB-108807,1644373,INR,captured,wallet,TRUE,Payment for WB-108807 Mixer jar spare,,,,32887,5920,1775808600,
pay_BFYQZ3PP13X42J,payment,WB-108974,9093900,INR,captured,emi,TRUE,Payment for WB-108974 Steel tiffin carrier,,,,181878,32738,1775854200,
pay_H1TZHU9303JR9Z,payment,WB-109014,3098300,INR,captured,wallet,TRUE,Payment for WB-109014 Mixer jar spare,,,,61966,11154,1775819400,
