Txn Id,Merchant Ref No,Payer VPA,Payer Name,Txn Date,Credit Date,Settlement Utr,Txn Amount,MDR,GST,Net Amount,Refund Amount,Status,Remarks
UPI624742773776,GLX-204407,yamini18@okaxis,Yamini Home Needs Pvt Ltd,05/04/2026 16:10,06/04/2026,AXISUPI260406900,"₹1,655.00",₹33.10,₹5.96,"₹1,615.94",,SUCCESS,UPI collect for GLX-204407 Secondary transport recovery
UPI990047006172,GLX-204597,neelkanth59@ybl,Neelkanth Ceramics Pvt Ltd,05/04/2026 20:16,06/04/2026,AXISUPI260406200,"₹87,643.00","₹1,752.86",₹315.51,"₹85,574.63",,SUCCESS,UPI collect for GLX-204597 Mould development charges
UPI747752402734,GLX-204935,kesari81@okaxis,Kesari Handlooms Pvt Ltd,05/04/2026 20:56,06/04/2026,AXISUPI260406600,"₹95,378.00","₹1,907.56",₹343.36,"₹93,127.08",,SUCCESS,UPI collect for GLX-204935 Annual maintenance billing
UPI764418808897,GLX-204946,sohrab49@okaxis,Sohrab Auto Spares LLP,05/04/2026 12:46,06/04/2026,AXISUPI260406522,"₹5,926.22",₹118.52,₹21.33,"₹5,786.37",,SUCCESS,UPI collect for GLX-204946 Bulk despatch schedule A
UPI472710050566,GLX-205451,meghdoot59@okicici,Meghdoot Packaging LLP,05/04/2026 14:41,07/04/2026,AXISUPI260407701,"₹50,136.01","₹1,002.72",₹180.49,"₹48,952.80",,SUCCESS,UPI collect for GLX-205451 Site erection charges
UPI487059996326,GLX-206038,girnar57@ybl,Girnar Pipes and Fittings Pvt Ltd,05/04/2026 14:21,06/04/2026,AXISUPI260406800,"₹87,901.00","₹1,758.02",₹316.44,"₹85,826.54",,SUCCESS,UPI collect for GLX-206038 Export documentation recovery
UPI789134322269,GLX-206496,utsav85@okhdfcbank,Utsav Bakers LLP,05/04/2026 18:31,06/04/2026,AXISUPI260406148,"₹17,343.48",₹346.87,₹62.44,"₹16,934.17",,SUCCESS,UPI collect for GLX-206496 Scrap sale realisation
UPI411070808570,GLX-206932,devgiri35@okkotak,Devgiri Paints LLP,05/04/2026 12:18,07/04/2026,AXISUPI260407757,"₹70,350.57","₹1,407.01",₹253.26,"₹68,690.30",,SUCCESS,UPI collect for GLX-206932 Freight recovery billing
UPI730170558524,GLX-207092,ojas69@okaxis,Ojas Lighting Private Limited,05/04/2026 19:06,06/04/2026,AXISUPI260406300,"₹85,286.00","₹1,705.72",₹307.03,"₹83,273.25",,SUCCESS,UPI collect for GLX-207092 Palletisation charges
UPI449606325779,GLX-207728,ranjeet83@ybl,Ranjeet Timber Depot Pvt Ltd,05/04/2026 17:49,06/04/2026,AXISUPI260406800,"₹52,828.00","₹1,056.56",₹190.18,"₹51,581.26",,SUCCESS,UPI collect for GLX-207728 Warehouse handling recovery
UPI559690825013,GLX-207862,shubhankar18@okhdfcbank,Shubhankar Electricals LLP,05/04/2026 16:55,06/04/2026,AXISUPI260406100,"₹70,137.00","₹1,402.74",₹252.49,"₹68,481.77",,SUCCESS,UPI collect for GLX-207862 Machinery hire charges
UPI285869227554,GLX-207889,marudhar60@ybl,Marudhar Furnishings LLP,05/04/2026 15:40,06/04/2026,AXISUPI260406200,"₹35,425.00",₹708.50,₹127.53,"₹34,588.97",,SUCCESS,UPI collect for GLX-207889 Labelling job billing
UPI136056007975,GLX-208140,kalanjali49@okkotak,Kalanjali Crafts Pvt Ltd,05/04/2026 13:34,07/04/2026,AXISUPI260407553,"₹50,665.53","₹1,013.31",₹182.40,"₹49,469.82",,SUCCESS,UPI collect for GLX-208140 Job work conversion charges
UPI174559133021,GLX-208281,kaveri05@okhdfcbank,Kaveri Rubber Works Pvt Ltd,05/04/2026 14:00,06/04/2026,AXISUPI260406166,"₹3,213.66",₹64.27,₹11.57,"₹3,137.82",,SUCCESS,UPI collect for GLX-208281 Contract manufacturing charges
UPI892063012199,GLX-208381,barkat80@okaxis,Barkat Stationers Private Limited,05/04/2026 18:59,06/04/2026,AXISUPI260406576,"₹49,342.76",₹986.86,₹177.63,"₹48,178.27",,SUCCESS,UPI collect for GLX-208381 Trial batch supply
UPI587710013015,GLX-208402,madhuban29@okaxis,Madhuban Nurseries Pvt Ltd,05/04/2026 09:20,06/04/2026,AXISUPI260406900,"₹29,627.00",₹592.54,₹106.66,"₹28,927.80",,SUCCESS,UPI collect for GLX-208402 Sample despatch billing
UPI160302527850,GLX-208567,bhoomi52@okhdfcbank,Bhoomi Tiles and Sanitary LLP,05/04/2026 14:27,06/04/2026,AXISUPI260406700,"₹67,497.00","₹1,349.94",₹242.99,"₹65,904.07",,SUCCESS,UPI collect for GLX-208567 Tooling amortisation billing
UPI838942416488,GLX-208592,chandravat56@okhdfcbank,Chandravat Metals Private Limited,05/04/2026 10:18,06/04/2026,AXISUPI260406100,"₹85,896.00","₹1,717.92",₹309.23,"₹83,868.85",,SUCCESS,UPI collect for GLX-208592 Bulk despatch schedule A
UPI464774233745,GLX-208936,prithvi42@ybl,Prithvi Seeds and Feeds Pvt Ltd,05/04/2026 19:40,06/04/2026,AXISUPI260406800,"₹7,774.00",₹155.48,₹27.99,"₹7,590.53",,SUCCESS,UPI collect for GLX-208936 Consignment despatch
UPI831341587169,GLX-209159,vaayu56@okhdfcbank,Vaayu Organics Private Limited,05/04/2026 20:50,06/04/2026,AXISUPI260406400,"₹83,568.00","₹1,671.36",₹300.84,"₹81,595.80",,SUCCESS,UPI collect for GLX-209159 Testing and calibration charges
UPI722155334728,GLX-209498,palashwood89@okhdfcbank,Palashwood Interiors Pvt Ltd,05/04/2026 19:43,06/04/2026,AXISUPI260406124,"₹36,720.24",₹734.40,₹132.19,"₹35,853.65",,SUCCESS,UPI collect for GLX-209498 Bulk despatch schedule B
UPI922835333563,GLX-209663,chirag14@ybl,Chirag Battery House Pvt Ltd,05/04/2026 11:03,06/04/2026,AXISUPI260406800,"₹49,507.00",₹990.14,₹178.23,"₹48,338.63",,SUCCESS,UPI collect for GLX-209663 Machinery hire charges
UPI295977617000,GLX-209856,ekansh04@okhdfcbank,Ekansh Glassworks Private Limited,05/04/2026 13:36,06/04/2026,AXISUPI260406700,"₹92,895.00","₹1,857.90",₹334.42,"₹90,702.68",,SUCCESS,UPI collect for GLX-209856 Rework charges billed
UPI139245389711,GLX-204322,sanchit44@ybl,Sanchit Hardware Depot Pvt Ltd,06/04/2026 10:22,07/04/2026,AXISUPI260407992,"₹26,756.92",₹535.14,₹96.33,"₹26,125.45",,SUCCESS,UPI collect for GLX-204322 Job work conversion charges
UPI950092193425,GLX-204420,rukmini11@ybl,Rukmini Provisions Private Limited,06/04/2026 09:34,07/04/2026,AXISUPI260407302,"₹23,186.02",₹463.72,₹83.47,"₹22,638.83",,SUCCESS,UPI collect for GLX-204420 Scrap sale realisation
UPI875476893395,GLX-204644,neelkanth47@okkotak,Neelkanth Ceramics Pvt Ltd,06/04/2026 13:12,08/04/2026,AXISUPI260408985,"₹72,026.85","₹1,440.54",₹259.30,"₹70,327.01",,SUCCESS,UPI collect for GLX-204644 Machinery hire charges
UPI348323734067,GLX-204687,chandravat24@okhdfcbank,Chandravat Metals Private Limited,06/04/2026 13:54,07/04/2026,AXISUPI260407514,"₹68,647.14","₹1,372.94",₹247.13,"₹67,027.07",,SUCCESS,UPI collect for GLX-204687 Consignment despatch
UPI239585859465,GLX-204707,palashwood66@okhdfcbank,Palashwood Interiors Pvt Ltd,06/04/2026 15:36,07/04/2026,AXISUPI260407400,"₹50,268.00","₹1,005.36",₹180.96,"₹49,081.68",,SUCCESS,UPI collect for GLX-204707 Contract manufacturing charges
UPI319369470398,GLX-205163,tarangini01@okhdfcbank,Tarangini Prints LLP,06/04/2026 13:27,07/04/2026,AXISUPI260407100,"₹3,654.00",₹73.08,₹13.15,"₹3,567.77",,SUCCESS,UPI collect for GLX-205163 Packaging material supply
UPI710025327123,GLX-205877,bhavani20@ybl,Bhavani Steel Trading Pvt Ltd,06/04/2026 11:03,07/04/2026,AXISUPI260407800,"₹34,765.00",₹695.30,₹125.15,"₹33,944.55",,SUCCESS,UPI collect for GLX-205877 Tooling amortisation billing
UPI283126672583,GLX-205916,bhoomi06@okicici,Bhoomi Tiles and Sanitary LLP,06/04/2026 14:02,08/04/2026,AXISUPI260408791,"₹1,653.91",₹33.08,₹5.95,"₹1,614.88",,SUCCESS,UPI collect for GLX-205916 Trial batch supply
UPI354729783214,GLX-206025,ambar84@okicici,Ambar Cold Rooms Pvt Ltd,06/04/2026 20:19,08/04/2026,AXISUPI260408113,"₹37,692.13",₹753.84,₹135.69,"₹36,802.60",,SUCCESS,UPI collect for GLX-206025 Warehouse handling recovery
UPI604508975451,GLX-206107,tanmay82@ybl,Tanmay Toolroom Private Limited,06/04/2026 13:53,07/04/2026,AXISUPI260407500,"₹27,931.00",₹558.62,₹100.55,"₹27,271.83",,SUCCESS,UPI collect for GLX-206107 Design retainer billing
UPI854004395059,GLX-206549,yamini73@ybl,Yamini Home Needs Pvt Ltd,06/04/2026 15:53,07/04/2026,AXISUPI260407200,₹865.00,₹17.30,₹3.11,₹844.59,,SUCCESS,UPI collect for GLX-206549 Export documentation recovery
UPI726671274951,GLX-206619,ojas35@okhdfcbank,Ojas Lighting Private Limited,06/04/2026 20:41,07/04/2026,AXISUPI260407400,"₹12,072.00",₹241.44,₹43.46,"₹11,787.10",,SUCCESS,UPI collect for GLX-206619 Sample despatch billing
UPI882047953025,GLX-206930,nirvaan48@okicici,Nirvaan Agro Mills Pvt Ltd,06/04/2026 15:18,08/04/2026,AXISUPI260408455,"₹41,061.55",₹821.23,₹147.82,"₹40,092.50",,SUCCESS,UPI collect for GLX-206930 Palletisation charges
UPI863437639295,GLX-207127,vindhya51@okhdfcbank,Vindhya Plastics Private Limited,06/04/2026 18:27,07/04/2026,AXISUPI260407400,"₹77,520.00","₹1,550.40",₹279.07,"₹75,690.53",,SUCCESS,UPI collect for GLX-207127 Annual maintenance billing
UPI685462465036,GLX-207135,kesari52@ybl,Kesari Handlooms Pvt Ltd,06/04/2026 11:46,07/04/2026,AXISUPI260407578,"₹57,577.78","₹1,151.56",₹207.28,"₹56,218.94",,SUCCESS,UPI collect for GLX-207135 Freight recovery billing
UPI411413125015,GLX-207745,utsav18@okhdfcbank,Utsav Bakers LLP,06/04/2026 15:26,07/04/2026,AXISUPI260407628,"₹30,002.28",₹600.05,₹108.01,"₹29,294.22",,SUCCESS,UPI collect for GLX-207745 Testing and calibration charges
UPI494507327839,GLX-208139,prithvi58@okaxis,Prithvi Seeds and Feeds Pvt Ltd,06/04/2026 13:02,07/04/2026,AXISUPI260407498,"₹46,191.98",₹923.84,₹166.29,"₹45,101.85",,SUCCESS,UPI collect for GLX-208139 Bulk despatch schedule A
UPI463390225984,GLX-208405,suvarna59@okhdfcbank,Suvarna Weaves LLP,06/04/2026 15:00,07/04/2026,AXISUPI260407400,"₹29,055.00",₹581.10,₹104.60,"₹28,369.30",,SUCCESS,UPI collect for GLX-208405 Labelling job billing
UPI137208967886,GLX-208721,kalanjali67@ybl,Kalanjali Crafts Pvt Ltd,06/04/2026 16:44,07/04/2026,AXISUPI260407500,"₹55,183.00","₹1,103.66",₹198.66,"₹53,880.68",,SUCCESS,UPI collect for GLX-208721 Site erection charges
UPI757350341507,GLX-208783,jashan03@okicici,Jashan Sports Goods Pvt Ltd,06/04/2026 10:35,08/04/2026,AXISUPI260408557,"₹60,025.57","₹1,200.51",₹216.09,"₹58,608.97",,SUCCESS,UPI collect for GLX-208783 Bulk despatch schedule B
UPI943770636180,GLX-208786,anokhi08@okaxis,Anokhi Kitchenware Pvt Ltd,06/04/2026 15:29,07/04/2026,AXISUPI260407300,"₹83,261.00","₹1,665.22",₹299.74,"₹81,296.04",,SUCCESS,UPI collect for GLX-208786 Secondary transport recovery
UPI430376998910,GLX-209162,ranjeet01@okkotak,Ranjeet Timber Depot Pvt Ltd,06/04/2026 20:51,08/04/2026,AXISUPI260408109,"₹78,147.09","₹1,562.94",₹281.33,"₹76,302.82",,SUCCESS,UPI collect for GLX-209162 Spare kit despatch
UPI932267094117,GLX-209487,marudhar41@ybl,Marudhar Furnishings LLP,06/04/2026 09:37,07/04/2026,AXISUPI260407710,"₹15,207.10",₹304.14,₹54.75,"₹14,848.21",,SUCCESS,UPI collect for GLX-209487 Rework charges billed
UPI481702895186,GLX-209544,sitara55@okicici,Sitara Packaging Solutions Pvt Ltd,06/04/2026 12:54,08/04/2026,AXISUPI260408569,"₹49,045.69",₹980.91,₹176.56,"₹47,888.22",,SUCCESS,UPI collect for GLX-209544 Spare kit despatch
UPI900358635001,GLX-209912,chirag38@okkotak,Chirag Battery House Pvt Ltd,06/04/2026 15:09,08/04/2026,AXISUPI260408337,"₹48,080.37",₹961.61,₹173.09,"₹46,945.67",,SUCCESS,UPI collect for GLX-209912 Mould development charges
UPI426819733960,GLX-204042,jashan27@okicici,Jashan Sports Goods Pvt Ltd,07/04/2026 19:33,09/04/2026,AXISUPI260409953,"₹26,828.53",₹536.57,₹96.58,"₹26,195.38",,SUCCESS,UPI collect for GLX-204042 Contract manufacturing charges
UPI434097947655,GLX-204137,meghdoot41@ybl,Meghdoot Packaging LLP,07/04/2026 09:40,08/04/2026,AXISUPI260408200,"₹70,759.00","₹1,415.18",₹254.73,"₹69,089.09",,SUCCESS,UPI collect for GLX-204137 Job work conversion charges
UPI253628656801,GLX-204272,naaz31@okkotak,Naaz Fabrics Private Limited,07/04/2026 12:04,09/04/2026,AXISUPI260409997,"₹40,427.97",₹808.56,₹145.54,"₹39,473.87",,SUCCESS,UPI collect for GLX-204272 Design retainer billing
UPI844509314378,GLX-204334,kalanjali82@ybl,Kalanjali Crafts Pvt Ltd,07/04/2026 08:12,08/04/2026,AXISUPI260408500,"₹24,439.00",₹488.78,₹87.98,"₹23,862.24",,SUCCESS,UPI collect for GLX-204334 Job work conversion charges
UPI471064695771,GLX-204478,rukmini04@okkotak,Rukmini Provisions Private Limited,07/04/2026 20:40,09/04/2026,AXISUPI260409331,"₹54,020.31","₹1,080.41",₹194.47,"₹52,745.43",,SUCCESS,UPI collect for GLX-204478 Testing and calibration charges
UPI508516909668,GLX-204755,sitara53@oksbi,Sitara Packaging Solutions Pvt Ltd,07/04/2026 17:17,09/04/2026,AXISUPI260409741,"₹54,906.41","₹1,098.13",₹197.66,"₹53,610.62",,SUCCESS,UPI collect for GLX-204755 Warehouse handling recovery
UPI644417705667,GLX-205246,madhuban52@okhdfcbank,Madhuban Nurseries Pvt Ltd,07/04/2026 19:09,08/04/2026,AXISUPI260408100,"₹18,027.00",₹360.54,₹64.90,"₹17,601.56",,SUCCESS,UPI collect for GLX-205246 Palletisation charges
UPI703260716717,GLX-205471,barkat56@okhdfcbank,Barkat Stationers Private Limited,07/04/2026 13:50,08/04/2026,AXISUPI260408400,"₹94,917.00","₹1,898.34",₹341.70,"₹92,676.96",,SUCCESS,UPI collect for GLX-205471 Tooling amortisation billing
UPI486266503804,GLX-205517,vaayu15@okaxis,Vaayu Organics Private Limited,07/04/2026 09:20,08/04/2026,AXISUPI260408600,"₹37,544.00",₹750.88,₹135.16,"₹36,657.96",,SUCCESS,UPI collect for GLX-205517 Scrap sale realisation
UPI582294071314,GLX-205631,sanchit63@ybl,Sanchit Hardware Depot Pvt Ltd,07/04/2026 20:07,08/04/2026,AXISUPI260408500,"₹60,646.00","₹1,212.92",₹218.33,"₹59,214.75",,SUCCESS,UPI collect for GLX-205631 Site erection charges
UPI445903504207,GLX-205784,chirag01@okhdfcbank,Chirag Battery House Pvt Ltd,07/04/2026 14:32,08/04/2026,AXISUPI260408100,"₹93,573.00","₹1,871.46",₹336.86,"₹91,364.68",,SUCCESS,UPI collect for GLX-205784 Machinery hire charges
UPI437328000420,GLX-206000,anokhi07@okkotak,Anokhi Kitchenware Pvt Ltd,07/04/2026 14:26,09/04/2026,AXISUPI260409625,"₹49,658.25",₹993.16,₹178.77,"₹48,486.32",,SUCCESS,UPI collect for GLX-206000 Export documentation recovery
UPI456844196953,GLX-206100,tanmay01@okhdfcbank,Tanmay Toolroom Private Limited,07/04/2026 16:58,08/04/2026,AXISUPI260408322,"₹92,531.22","₹1,850.62",₹333.11,"₹90,347.49",,SUCCESS,UPI collect for GLX-206100 Packaging material supply
UPI540330350723,GLX-206204,girnar72@ybl,Girnar Pipes and Fittings Pvt Ltd,07/04/2026 15:51,08/04/2026,AXISUPI260408884,"₹37,438.84",₹748.78,₹134.78,"₹36,555.28",,SUCCESS,UPI collect for GLX-206204 Secondary transport recovery
UPI311349885190,GLX-206345,sohrab91@ybl,Sohrab Auto Spares LLP,07/04/2026 15:16,08/04/2026,AXISUPI260408200,"₹77,113.00","₹1,542.26",₹277.61,"₹75,293.13",,SUCCESS,UPI collect for GLX-206345 Consignment despatch
UPI843849112683,GLX-206425,kaveri51@okaxis,Kaveri Rubber Works Pvt Ltd,07/04/2026 14:52,08/04/2026,AXISUPI260408900,"₹94,301.00","₹1,886.02",₹339.48,"₹92,075.50",,SUCCESS,UPI collect for GLX-206425 Bulk despatch schedule B
UPI500564525117,GLX-206487,shubhankar67@okhdfcbank,Shubhankar Electricals LLP,07/04/2026 17:23,08/04/2026,AXISUPI260408100,"₹1,251.00",₹25.02,₹4.50,"₹1,221.48",,SUCCESS,UPI collect for GLX-206487 Mould development charges
UPI125349069403,GLX-207299,suvarna37@okaxis,Suvarna Weaves LLP,07/04/2026 13:33,08/04/2026,AXISUPI260408600,"₹14,918.00",₹298.36,₹53.70,"₹14,565.94",,SUCCESS,UPI collect for GLX-207299 Rework charges billed
UPI945460525066,GLX-207602,devgiri50@okaxis,Devgiri Paints LLP,07/04/2026 09:44,08/04/2026,AXISUPI260408864,"₹54,574.64","₹1,091.49",₹196.47,"₹53,286.68",,SUCCESS,UPI collect for GLX-207602 Annual maintenance billing
UPI447769829168,GLX-207872,ekansh45@okaxis,Ekansh Glassworks Private Limited,07/04/2026 08:15,08/04/2026,AXISUPI260408600,"₹32,801.00",₹656.02,₹118.08,"₹32,026.90",,SUCCESS,UPI collect for GLX-207872 Labelling job billing
UPI625834789002,GLX-207963,bhavani28@ybl,Bhavani Steel Trading Pvt Ltd,07/04/2026 12:12,08/04/2026,AXISUPI260408200,"₹85,240.00","₹1,704.80",₹306.86,"₹83,228.34",,SUCCESS,UPI collect for GLX-207963 Trial batch supply
UPI553309197468,GLX-207969,marudhar19@okhdfcbank,Marudhar Furnishings LLP,07/04/2026 14:57,08/04/2026,AXISUPI260408484,"₹51,744.84","₹1,034.90",₹186.28,"₹50,523.66",,SUCCESS,UPI collect for GLX-207969 Labelling job billing
UPI737722199228,GLX-208637,nirvaan71@okhdfcbank,Nirvaan Agro Mills Pvt Ltd,07/04/2026 08:32,08/04/2026,AXISUPI260408700,"₹42,639.00",₹852.78,₹153.50,"₹41,632.72",,SUCCESS,UPI collect for GLX-208637 Sample despatch billing
UPI720026307868,GLX-209468,ambar01@oksbi,Ambar Cold Rooms Pvt Ltd,07/04/2026 17:58,09/04/2026,AXISUPI260409855,"₹36,745.55",₹734.91,₹132.28,"₹35,878.36",,SUCCESS,UPI collect for GLX-209468 Spare kit despatch
UPI338589865084,GLX-209469,vindhya75@ybl,Vindhya Plastics Private Limited,07/04/2026 16:34,08/04/2026,AXISUPI260408968,"₹13,841.68",₹276.83,₹49.83,"₹13,515.02",,SUCCESS,UPI collect for GLX-209469 Freight recovery billing
UPI417704922024,GLX-204010,barkat29@oksbi,Barkat Stationers Private Limited,08/04/2026 13:50,10/04/2026,AXISUPI260410939,"₹63,467.39","₹1,269.35",₹228.48,"₹61,969.56",,SUCCESS,UPI collect for GLX-204010 Trial batch supply
UPI462396998775,GLX-204260,devgiri74@ybl,Devgiri Paints LLP,08/04/2026 20:30,09/04/2026,AXISUPI260409200,"₹48,169.00",₹963.38,₹173.41,"₹47,032.21",,SUCCESS,UPI collect for GLX-204260 Freight recovery billing
UPI861763901707,GLX-204691,palashwood02@okhdfcbank,Palashwood Interiors Pvt Ltd,08/04/2026 10:32,09/04/2026,AXISUPI260409700,"₹30,588.00",₹611.76,₹110.12,"₹29,866.12",,SUCCESS,UPI collect for GLX-204691 Bulk despatch schedule B
UPI713664779357,GLX-204872,ekansh78@okaxis,Ekansh Glassworks Private Limited,08/04/2026 17:52,09/04/2026,AXISUPI260409300,"₹9,047.00",₹180.94,₹32.57,"₹8,833.49",,SUCCESS,UPI collect for GLX-204872 Rework charges billed
UPI375583333135,GLX-205288,naaz80@okaxis,Naaz Fabrics Private Limited,08/04/2026 16:32,09/04/2026,AXISUPI260409582,"₹35,275.82",₹705.52,₹126.99,"₹34,443.31",,SUCCESS,UPI collect for GLX-205288 Packaging material supply
UPI632266930452,GLX-205424,sitara92@okaxis,Sitara Packaging Solutions Pvt Ltd,08/04/2026 12:29,09/04/2026,AXISUPI260409300,"₹1,712.00",₹34.24,₹6.16,"₹1,671.60",,SUCCESS,UPI collect for GLX-205424 Spare kit despatch
UPI594198065933,GLX-205579,shubhankar79@oksbi,Shubhankar Electricals LLP,08/04/2026 20:39,10/04/2026,AXISUPI260410255,"₹56,656.55","₹1,133.13",₹203.96,"₹55,319.46",,SUCCESS,UPI collect for GLX-205579 Machinery hire charges
UPI930950762886,GLX-205639,vaayu14@okaxis,Vaayu Organics Private Limited,08/04/2026 17:06,09/04/2026,AXISUPI260409300,"₹4,790.00",₹95.80,₹17.24,"₹4,676.96",,SUCCESS,UPI collect for GLX-205639 Testing and calibration charges
UPI546560983837,GLX-206478,neelkanth75@okaxis,Neelkanth Ceramics Pvt Ltd,08/04/2026 14:38,09/04/2026,AXISUPI260409900,"₹37,952.00",₹759.04,₹136.63,"₹37,056.33",,SUCCESS,UPI collect for GLX-206478 Mould development charges
UPI844967355773,GLX-206676,sohrab24@okaxis,Sohrab Auto Spares LLP,08/04/2026 12:38,09/04/2026,AXISUPI260409600,"₹80,033.00","₹1,600.66",₹288.12,"₹78,144.22",,SUCCESS,UPI collect for GLX-206676 Bulk despatch schedule A
UPI403841353532,GLX-207040,tarangini47@ybl,Tarangini Prints LLP,08/04/2026 14:01,09/04/2026,AXISUPI260409716,"₹90,285.16","₹1,805.70",₹325.03,"₹88,154.43",,SUCCESS,UPI collect for GLX-207040 Design retainer billing
UPI680858470054,GLX-207087,girnar86@oksbi,Girnar Pipes and Fittings Pvt Ltd,08/04/2026 11:02,10/04/2026,AXISUPI260410315,"₹24,500.15",₹490.00,₹88.20,"₹23,921.95",,SUCCESS,UPI collect for GLX-207087 Export documentation recovery
UPI882152011624,GLX-207204,sanchit72@okhdfcbank,Sanchit Hardware Depot Pvt Ltd,08/04/2026 08:04,09/04/2026,AXISUPI260409574,"₹51,862.74","₹1,037.25",₹186.70,"₹50,638.79",,SUCCESS,UPI collect for GLX-207204 Job work conversion charges
UPI799281360819,GLX-208258,utsav84@okicici,Utsav Bakers LLP,08/04/2026 12:42,10/04/2026,AXISUPI260410173,"₹79,479.73","₹1,589.59",₹286.13,"₹77,604.01",,SUCCESS,UPI collect for GLX-208258 Scrap sale realisation
UPI398777497965,GLX-208315,kaveri61@okicici,Kaveri Rubber Works Pvt Ltd,08/04/2026 12:33,10/04/2026,AXISUPI260410473,"₹39,378.73",₹787.57,₹141.76,"₹38,449.40",,SUCCESS,UPI collect for GLX-208315 Contract manufacturing charges
UPI733417988770,GLX-208693,madhuban55@okhdfcbank,Madhuban Nurseries Pvt Ltd,08/04/2026 16:27,09/04/2026,AXISUPI260409400,"₹90,390.00","₹1,807.80",₹325.40,"₹88,256.80",,SUCCESS,UPI collect for GLX-208693 Sample despatch billing
UPI890923542393,GLX-208780,bhoomi59@ybl,Bhoomi Tiles and Sanitary LLP,08/04/2026 20:07,09/04/2026,AXISUPI260409200,"₹43,993.00",₹879.86,₹158.37,"₹42,954.77",,SUCCESS,UPI collect for GLX-208780 Tooling amortisation billing
UPI584923295075,GLX-208868,ranjeet06@okicici,Ranjeet Timber Depot Pvt Ltd,08/04/2026 20:42,10/04/2026,AXISUPI260410233,"₹10,855.33",₹217.11,₹39.08,"₹10,599.14",,SUCCESS,UPI collect for GLX-208868 Warehouse handling recovery
