Order Reference,Placed On,Customer Name,Status,Currency,Item Name,Qty,Total Amount,GST,Sales Channel,Notes
WB-105166,2026-04-06T12:24:26Z,Yamini Home Needs Pvt Ltd,PAID,INR,Mixer jar spare,1,37061.00,2826.69,Web,Web order - Mixer jar spare
WB-105305,2026-04-06T16:28:43Z,Kesari Handlooms Pvt Ltd,PAID,INR,Rubber foot mat,2,48059.51,3665.56,Mobile app,Web order - Rubber foot mat
WB-105509,2026-04-06T11:38:07Z,Chandravat Metals Private Limited,PAID,INR,Copper water bottle,4,69698.03,5315.95,Marketplace,Web order - Copper water bottle
WB-105631,2026-04-06T17:21:14Z,Barkat Stationers Private Limited,PAID,INR,Rubber foot mat,4,7108.64,542.18,Marketplace,Web order - Rubber foot mat
WB-105656,2026-04-06T15:29:06Z,Girnar Pipes and Fittings Pvt Ltd,PAID,INR,Mixer jar spare,1,74252.00,5663.29,Web,Web order - Mixer jar spare
WB-106067,2026-04-06T19:40:13Z,Tarangini Prints LLP,PAID,INR,Copper water bottle,2,18148.00,1384.17,Mobile app,Web order - Copper water bottle
WB-106205,2026-04-06T08:38:46Z,Bhavani Steel Trading Pvt Ltd,PAID,INR,Rubber foot mat,4,11588.00,883.83,Marketplace,Web order - Rubber foot mat
WB-106264,2026-04-06T19:03:33Z,Bhoomi Tiles and Sanitary LLP,PAID,INR,Rubber foot mat,4,71191.00,5429.82,Marketplace,Web order - Rubber foot mat
WB-106327,2026-04-06T20:50:20Z,Ojas Lighting Private Limited,PAID,INR,Coir door mat,3,66642.00,5082.86,Phone order,Web order - Coir door mat
WB-106521,2026-04-06T10:46:00Z,Shubhankar Electricals LLP,PAID,INR,Steel tiffin carrier,3,16776.00,1279.53,Phone order,Web order - Steel tiffin carrier
WB-106617,2026-04-06T17:44:10Z,Neelkanth Ceramics Pvt Ltd,PAID,INR,Steel tiffin carrier,3,91289.12,6962.73,Phone order,Web order - Steel tiffin carrier
WB-106677,2026-04-06T13:56:46Z,Ranjeet Timber Depot Pvt Ltd,PAID,INR,Coir door mat,1,1895.00,144.53,Web,Web order - Coir door mat
WB-106688,2026-04-06T18:21:13Z,Tanmay Toolroom Private Limited,PAID,INR,Copper water bottle,2,30766.00,2346.56,Mobile app,Web order - Copper water bottle
WB-107076,2026-04-06T13:09:23Z,Utsav Bakers LLP,PAID,INR,Trolley bag 24 inch,4,68087.49,5193.11,Marketplace,Web order - Trolley bag 24 inch
WB-107127,2026-04-06T09:01:26Z,Rukmini Provisions Private Limited,PAID,INR,Trolley bag 24 inch,4,84014.00,6407.85,Marketplace,Web order - Trolley bag 24 inch
WB-107235,2026-04-06T08:45:56Z,Suvarna Weaves LLP,PAID,INR,Trolley bag 24 inch,2,82132.08,6264.31,Mobile app,Web order - Trolley bag 24 inch
WB-107340,2026-04-06T17:26:33Z,Marudhar Furnishings LLP,PAID,INR,Trolley bag 24 inch,2,83323.00,6355.14,Mobile app,Web order - Trolley bag 24 inch
WB-107652,2026-04-06T15:58:54Z,Chandravat Metals Private Limited,PAID,INR,Copper water bottle,4,61775.84,4711.72,Marketplace,Web order - Copper water bottle
WB-107689,2026-04-06T09:33:26Z,Sitara Packaging Solutions Pvt Ltd,PAID,INR,Coir door mat,1,85157.00,6495.03,Web,Web order - Coir door mat
WB-107771,2026-04-06T14:24:46Z,Kalanjali Crafts Pvt Ltd,PAID,INR,Mixer jar spare,3,25556.00,1949.19,Phone order,Web order - Mixer jar spare
WB-107781,2026-04-06T18:57:28Z,Chirag Battery House Pvt Ltd,PAID,INR,Steel tiffin carrier,3,18197.06,1387.91,Phone order,Web order - Steel tiffin carrier
WB-107829,2026-04-06T10:46:20Z,Ambar Cold Rooms Pvt Ltd,PAID,INR,Coir door mat,1,57453.00,4382.01,Web,Web order - Coir door mat
WB-108209,2026-04-06T09:15:05Z,Sanchit Hardware Depot Pvt Ltd,PAID,INR,Mixer jar spare,3,76987.95,5871.96,Phone order,Web order - Mixer jar spare
WB-108553,2026-04-06T14:29:46Z,Marudhar Furnishings LLP,PAID,INR,Trolley bag 24 inch,2,4676.00,356.64,Mobile app,Web order - Trolley bag 24 inch
WB-108639,2026-04-06T16:35:13Z,Sohrab Auto Spares LLP,PAID,INR,Copper water bottle,4,68044.00,5189.80,Marketplace,Web order - Copper water bottle
WB-108656,2026-04-06T15:09:40Z,Anokhi Kitchenware Pvt Ltd,PAID,INR,Mixer jar spare,1,77619.00,5920.09,Web,Web order - Mixer jar spare
WB-108674,2026-04-06T12:09:40Z,Jashan Sports Goods Pvt Ltd,PAID,INR,Steel tiffin carrier,1,14088.00,1074.51,Web,Web order - Steel tiffin carrier
WB-108826,2026-04-06T13:56:46Z,Meghdoot Packaging LLP,PAID,INR,Mixer jar spare,3,29741.00,2268.38,Phone order,Web order - Mixer jar spare
WB-108848,2026-04-06T16:55:41Z,Devgiri Paints LLP,PAID,INR,Rubber foot mat,2,72211.84,5507.68,Mobile app,Web order - Rubber foot mat
WB-109122,2026-04-06T10:38:26Z,Ambar Cold Rooms Pvt Ltd,PAID,INR,Coir door mat,1,78434.00,5982.25,Web,Web order - Coir door mat
WB-109336,2026-04-06T14:41:20Z,Vaayu Organics Private Limited,PAID,INR,Trolley bag 24 inch,4,83715.00,6385.04,Marketplace,Web order - Trolley bag 24 inch
WB-109628,2026-04-06T20:44:54Z,Prithvi Seeds and Feeds Pvt Ltd,PAID,INR,Copper water bottle,4,9896.24,754.80,Marketplace,Web order - Copper water bottle
WB-109695,2026-04-06T19:17:34Z,Palashwood Interiors Pvt Ltd,PAID,INR,Steel tiffin carrier,1,69718.63,5317.52,Web,Web order - Steel tiffin carrier
WB-109697,2026-04-06T16:58:53Z,Naaz Fabrics Private Limited,PAID,INR,Copper water bottle,2,78226.00,5966.39,Mobile app,Web order - Copper water bottle
WB-104045,2026-04-07T08:43:26Z,Chandravat Metals Private Limited,PAID,INR,Copper water bottle,4,90080.00,6870.51,Marketplace,Web order - Copper water bottle
WB-104063,2026-04-07T18:19:06Z,Prithvi Seeds and Feeds Pvt Ltd,PAID,INR,Copper water bottle,4,21897.18,1670.12,Marketplace,Web order - Copper water bottle
WB-104076,2026-04-07T09:46:22Z,Ambar Cold Rooms Pvt Ltd,PAID,INR,Coir door mat,1,6604.88,503.76,Web,Web order - Coir door mat
WB-104994,2026-04-07T16:07:12Z,Girnar Pipes and Fittings Pvt Ltd,PAID,INR,Mixer jar spare,1,47401.58,3615.37,Web,Web order - Mixer jar spare
WB-105035,2026-04-07T16:35:13Z,Nirvaan Agro Mills Pvt Ltd,PAID,INR,Coir door mat,3,4162.00,317.44,Phone order,Web order - Coir door mat
WB-105127,2026-04-07T15:35:55Z,Meghdoot Packaging LLP,PAID,INR,Mixer jar spare,3,35814.45,2731.61,Phone order,Web order - Mixer jar spare
WB-105159,2026-04-07T16:26:16Z,Devgiri Paints LLP,PAID,INR,Rubber foot mat,2,25540.68,1948.02,Mobile app,Web order - Rubber foot mat
WB-105440,2026-04-07T12:32:40Z,Kalanjali Crafts Pvt Ltd,PAID,INR,Mixer jar spare,3,82146.00,6265.37,Phone order,Web order - Mixer jar spare
WB-105483,2026-04-07T10:01:46Z,Marudhar Furnishings LLP,PAID,INR,Trolley bag 24 inch,2,37292.00,2844.31,Mobile app,Web order - Trolley bag 24 inch
WB-105639,2026-04-07T20:08:17Z,Sanchit Hardware Depot Pvt Ltd,PAID,INR,Mixer jar spare,3,33712.71,2571.31,Phone order,Web order - Mixer jar spare
WB-105679,2026-04-07T16:44:13Z,Vaayu Organics Private Limited,PAID,INR,Trolley bag 24 inch,4,90400.00,6894.92,Marketplace,Web order - Trolley bag 24 inch
WB-105852,2026-04-07T16:16:31Z,Sohrab Auto Spares LLP,PAID,INR,Copper water bottle,4,52776.95,4025.36,Marketplace,Web order - Copper water bottle
WB-106006,2026-04-07T19:01:24Z,Jashan Sports Goods Pvt Ltd,PAID,INR,Steel tiffin carrier,1,91478.54,6977.18,Web,Web order - Steel tiffin carrier
WB-106122,2026-04-07T08:56:03Z,Naaz Fabrics Private Limited,PAID,INR,Copper water bottle,2,17861.49,1362.32,Mobile app,Web order - Copper water bottle
WB-106170,2026-04-07T17:43:06Z,Utsav Bakers LLP,PAID,INR,Trolley bag 24 inch,4,60401.00,4606.86,Marketplace,Web order - Trolley bag 24 inch
WB-106569,2026-04-07T10:15:46Z,Chirag Battery House Pvt Ltd,PAID,INR,Steel tiffin carrier,3,8465.00,645.64,Phone order,Web order - Steel tiffin carrier
WB-106730,2026-04-07T17:46:20Z,Shubhankar Electricals LLP,PAID,INR,Steel tiffin carrier,3,46104.00,3516.41,Phone order,Web order - Steel tiffin carrier
WB-106981,2026-04-07T10:14:41Z,Kesari Handlooms Pvt Ltd,PAID,INR,Rubber foot mat,2,79296.64,6048.05,Mobile app,Web order - Rubber foot mat
WB-107065,2026-04-07T12:27:58Z,Tarangini Prints LLP,PAID,INR,Copper water bottle,2,61966.76,4726.28,Mobile app,Web order - Copper water bottle
WB-107355,2026-04-07T10:38:06Z,Kalanjali Crafts Pvt Ltd,PAID,INR,Mixer jar spare,3,69698.00,5315.95,Phone order,Web order - Mixer jar spare
WB-107571,2026-04-07T12:04:38Z,Ranjeet Timber Depot Pvt Ltd,PAID,INR,Coir door mat,1,2699.34,205.88,Web,Web order - Coir door mat
WB-107594,2026-04-07T08:46:00Z,Yamini Home Needs Pvt Ltd,PAID,INR,Mixer jar spare,1,9990.00,761.95,Web,Web order - Mixer jar spare
WB-107729,2026-04-07T11:00:20Z,Kaveri Rubber Works Pvt Ltd,PAID,INR,Steel tiffin carrier,1,8385.00,639.53,Web,Web order - Steel tiffin carrier
WB-107772,2026-04-07T13:09:22Z,Barkat Stationers Private Limited,PAID,INR,Rubber foot mat,4,67759.87,5168.13,Marketplace,Web order - Rubber foot mat
WB-107799,2026-04-07T19:32:20Z,Neelkanth Ceramics Pvt Ltd,PAID,INR,Steel tiffin carrier,3,21111.00,1610.16,Phone order,Web order - Steel tiffin carrier
WB-108015,2026-04-07T08:18:20Z,Sitara Packaging Solutions Pvt Ltd,PAID,INR,Coir door mat,1,43620.00,3326.95,Web,Web order - Coir door mat
WB-108256,2026-04-07T18:25:31Z,Bhoomi Tiles and Sanitary LLP,PAID,INR,Rubber foot mat,4,7226.15,551.15,Marketplace,Web order - Rubber foot mat
WB-108325,2026-04-07T12:36:18Z,Palashwood Interiors Pvt Ltd,PAID,INR,Steel tiffin carrier,1,675.56,51.53,Web,Web order - Steel tiffin carrier
WB-108350,2026-04-07T18:50:00Z,Bhoomi Tiles and Sanitary LLP,PAID,INR,Rubber foot mat,4,9351.00,713.21,Marketplace,Web order - Rubber foot mat
WB-108392,2026-04-07T20:06:28Z,Anokhi Kitchenware Pvt Ltd,PAID,INR,Mixer jar spare,1,39968.04,3048.41,Web,Web order - Mixer jar spare
WB-108747,2026-04-07T19:30:30Z,Madhuban Nurseries Pvt Ltd,PAID,INR,Coir door mat,3,25728.30,1962.33,Phone order,Web order - Coir door mat
WB-108803,2026-04-07T19:40:33Z,Tanmay Toolroom Private Limited,PAID,INR,Copper water bottle,2,18694.00,1425.81,Mobile app,Web order - Copper water bottle
WB-109055,2026-04-07T10:39:10Z,Palashwood Interiors Pvt Ltd,PAID,INR,Steel tiffin carrier,1,44402.70,3386.65,Web,Web order - Steel tiffin carrier
WB-109241,2026-04-07T11:00:04Z,Ekansh Glassworks Private Limited,PAID,INR,Trolley bag 24 inch,2,16941.72,1292.17,Mobile app,Web order - Trolley bag 24 inch
WB-109401,2026-04-07T11:24:24Z,Suvarna Weaves LLP,PAID,INR,Trolley bag 24 inch,2,50983.93,3888.60,Mobile app,Web order - Trolley bag 24 inch
WB-109452,2026-04-07T08:49:53Z,Ojas Lighting Private Limited,PAID,INR,Coir door mat,3,46744.00,3565.22,Phone order,Web order - Coir door mat
WB-109498,2026-04-07T15:53:13Z,Vindhya Plastics Private Limited,PAID,INR,Rubber foot mat,2,31441.00,2398.04,Mobile app,Web order - Rubber foot mat
WB-109504,2026-04-07T16:19:05Z,Rukmini Provisions Private Limited,PAID,INR,Trolley bag 24 inch,4,49672.96,3788.62,Marketplace,Web order - Trolley bag 24 inch
WB-109792,2026-04-07T16:25:11Z,Bhavani Steel Trading Pvt Ltd,PAID,INR,Rubber foot mat,4,12179.15,928.92,Marketplace,Web order - Rubber foot mat
WB-104039,2026-04-08T08:12:13Z,Sohrab Auto Spares LLP,PAID,INR,Copper water bottle,4,40000.00,3050.85,Marketplace,Web order - Copper water bottle
WB-104142,2026-04-08T13:36:20Z,Kalanjali Crafts Pvt Ltd,PAID,INR,Mixer jar spare,3,20004.00,1525.73,Phone order,Web order - Mixer jar spare
WB-104263,2026-04-08T15:23:40Z,Tarangini Prints LLP,PAID,INR,Copper water bottle,2,40602.00,3096.76,Mobile app,Web order - Copper water bottle
WB-104377,2026-04-08T15:53:13Z,Palashwood Interiors Pvt Ltd,PAID,INR,Steel tiffin carrier,1,29803.00,2273.11,Web,Web order - Steel tiffin carrier
WB-104466,2026-04-08T10:09:00Z,Devgiri Paints LLP,PAID,INR,Rubber foot mat,2,60264.00,4596.41,Mobile app,Web order - Rubber foot mat
WB-104774,2026-04-08T16:14:42Z,Sanchit Hardware Depot Pvt Ltd,PAID,INR,Mixer jar spare,3,67222.28,5127.12,Phone order,Web order - Mixer jar spare
WB-104852,2026-04-08T09:47:26Z,Kesari Handlooms Pvt Ltd,PAID,INR,Rubber foot mat,2,12104.00,923.19,Mobile app,Web order - Rubber foot mat
WB-105036,2026-04-08T09:19:44Z,Suvarna Weaves LLP,PAID,INR,Trolley bag 24 inch,2,39345.74,3000.95,Mobile app,Web order - Trolley bag 24 inch
WB-105058,2026-04-08T10:20:48Z,Sitara Packaging Solutions Pvt Ltd,PAID,INR,Coir door mat,1,5766.85,439.84,Web,Web order - Coir door mat
WB-105106,2026-04-08T11:10:26Z,Chirag Battery House Pvt Ltd,PAID,INR,Steel tiffin carrier,3,37808.00,2883.66,Phone order,Web order - Steel tiffin carrier
WB-105151,2026-04-08T08:55:40Z,Marudhar Furnishings LLP,PAID,INR,Trolley bag 24 inch,2,28524.00,2175.56,Mobile app,Web order - Trolley bag 24 inch
WB-105379,2026-04-08T15:46:20Z,Utsav Bakers LLP,PAID,INR,Trolley bag 24 inch,4,78630.00,5997.20,Marketplace,Web order - Trolley bag 24 inch
WB-105395,2026-04-08T09:10:46Z,Vindhya Plastics Private Limited,PAID,INR,Rubber foot mat,2,23378.00,1783.07,Mobile app,Web order - Rubber foot mat
WB-105742,2026-04-08T19:49:32Z,Naaz Fabrics Private Limited,PAID,INR,Copper water bottle,2,32696.18,2493.78,Mobile app,Web order - Copper water bottle
WB-105807,2026-04-08T15:23:20Z,Barkat Stationers Private Limited,PAID,INR,Rubber foot mat,4,90834.00,6928.02,Marketplace,Web order - Rubber foot mat
WB-106105,2026-04-08T08:31:55Z,Bhoomi Tiles and Sanitary LLP,PAID,INR,Rubber foot mat,4,21360.47,1629.19,Marketplace,Web order - Rubber foot mat
WB-106127,2026-04-08T15:21:15Z,Nirvaan Agro Mills Pvt Ltd,PAID,INR,Coir door mat,3,40781.25,3110.43,Phone order,Web order - Coir door mat
WB-106329,2026-04-08T15:50:20Z,Meghdoot Packaging LLP,PAID,INR,Mixer jar spare,3,43008.00,3280.27,Phone order,Web order - Mixer jar spare
WB-106651,2026-04-08T11:07:13Z,Shubhankar Electricals LLP,PAID,INR,Steel tiffin carrier,3,53743.00,4099.04,Phone order,Web order - Steel tiffin carrier
WB-106700,2026-04-08T18:47:46Z,Ojas Lighting Private Limited,PAID,INR,Coir door mat,3,64598.00,4926.97,Phone order,Web order - Coir door mat
WB-106702,2026-04-08T14:34:09Z,Girnar Pipes and Fittings Pvt Ltd,PAID,INR,Mixer jar spare,1,45930.88,3503.20,Web,Web order - Mixer jar spare
WB-106804,2026-04-08T13:03:36Z,Ranjeet Timber Depot Pvt Ltd,PAID,INR,Coir door mat,1,22589.29,1722.91,Web,Web order - Coir door mat
WB-107267,2026-04-08T15:56:23Z,Vaayu Organics Private Limited,PAID,INR,Trolley bag 24 inch,4,50956.90,3886.54,Marketplace,Web order - Trolley bag 24 inch
WB-107399,2026-04-08T13:36:36Z,Ambar Cold Rooms Pvt Ltd,PAID,INR,Coir door mat,1,43715.88,3334.26,Web,Web order - Coir door mat
WB-107437,2026-04-08T20:06:08Z,Tanmay Toolroom Private Limited,PAID,INR,Copper water bottle,2,59405.65,4530.94,Mobile app,Web order - Copper water bottle
WB-107650,2026-04-08T09:06:29Z,Ekansh Glassworks Private Limited,PAID,INR,Trolley bag 24 inch,2,78531.28,5989.67,Mobile app,Web order - Trolley bag 24 inch
WB-107822,2026-04-08T14:58:12Z,Ojas Lighting Private Limited,PAID,INR,Coir door mat,3,69365.18,5290.56,Phone order,Web order - Coir door mat
WB-107890,2026-04-08T09:01:47Z,Anokhi Kitchenware Pvt Ltd,PAID,INR,Mixer jar spare,1,78499.43,5987.24,Web,Web order - Mixer jar spare
WB-108346,2026-04-08T15:00:20Z,Tarangini Prints LLP,PAID,INR,Copper water bottle,2,90261.60,6884.36,Mobile app,Web order - Copper water bottle
WB-108361,2026-04-08T17:50:37Z,Yamini Home Needs Pvt Ltd,PAID,INR,Mixer jar spare,1,72523.13,5531.43,Web,Web order - Mixer jar spare
WB-108507,2026-04-08T16:07:32Z,Prithvi Seeds and Feeds Pvt Ltd,PAID,INR,Copper water bottle,4,88733.77,6767.83,Marketplace,Web order - Copper water bottle
WB-108818,2026-04-08T11:23:20Z,Jashan Sports Goods Pvt Ltd,PAID,INR,Steel tiffin carrier,1,276.00,21.05,Web,Web order - Steel tiffin carrier
WB-109016,2026-04-08T15:23:20Z,Bhavani Steel Trading Pvt Ltd,PAID,INR,Rubber foot mat,4,68721.00,5241.43,Marketplace,Web order - Rubber foot mat
WB-109168,2026-04-08T10:55:40Z,Utsav Bakers LLP,PAID,INR,Trolley bag 24 inch,4,14835.00,1131.48,Marketplace,Web order - Trolley bag 24 inch
WB-109265,2026-04-08T13:37:24Z,Neelkanth Ceramics Pvt Ltd,PAID,INR,Steel tiffin carrier,3,20097.73,1532.88,Phone order,Web order - Steel tiffin carrier
WB-109340,2026-04-08T08:06:47Z,Rukmini Provisions Private Limited,PAID,INR,Trolley bag 24 inch,4,4548.23,346.90,Marketplace,Web order - Trolley bag 24 inch
WB-109373,2026-04-08T14:07:13Z,Madhuban Nurseries Pvt Ltd,PAID,INR,Coir door mat,3,28003.00,2135.82,Phone order,Web order - Coir door mat
WB-109612,2026-04-08T16:21:33Z,Kaveri Rubber Works Pvt Ltd,PAID,INR,Steel tiffin carrier,1,83493.99,6368.19,Web,Web order - Steel tiffin carrier
WB-109737,2026-04-08T19:26:54Z,Chandravat Metals Private Limited,PAID,INR,Copper water bottle,4,23497.02,1792.15,Marketplace,Web order - Copper water bottle
WB-104075,2026-04-09T16:58:53Z,Kesari Handlooms Pvt Ltd,PAID,INR,Rubber foot mat,2,15818.20,1206.47,Mobile app,Web order - Rubber foot mat
WB-104388,2026-04-09T09:15:07Z,Yamini Home Needs Pvt Ltd,PAID,INR,Mixer jar spare,1,59718.82,4554.83,Web,Web order - Mixer jar spare
WB-104463,2026-04-09T16:58:33Z,Kaveri Rubber Works Pvt Ltd,PAID,INR,Steel tiffin carrier,1,24445.00,1864.45,Web,Web order - Steel tiffin carrier
WB-104485,2026-04-09T10:29:06Z,Marudhar Furnishings LLP,PAID,INR,Trolley bag 24 inch,2,52256.00,3985.63,Mobile app,Web order - Trolley bag 24 inch
WB-104627,2026-04-09T17:58:15Z,Palashwood Interiors Pvt Ltd,PAID,INR,Steel tiffin carrier,1,25209.45,1922.75,Web,Web order - Steel tiffin carrier
WB-104649,2026-04-09T15:11:28Z,Ojas Lighting Private Limited,PAID,INR,Coir door mat,3,6335.05,483.18,Phone order,Web order - Coir door mat
WB-105013,2026-04-09T15:42:26Z,Chandravat Metals Private Limited,PAID,INR,Copper water bottle,4,32703.18,2494.31,Marketplace,Web order - Copper water bottle
WB-105053,2026-04-09T12:52:06Z,Barkat Stationers Private Limited,PAID,INR,Rubber foot mat,4,65675.00,5009.11,Marketplace,Web order - Rubber foot mat
WB-105153,2026-04-09T15:30:53Z,Naaz Fabrics Private Limited,PAID,INR,Copper water bottle,2,32452.00,2475.15,Mobile app,Web order - Copper water bottle
WB-105455,2026-04-09T19:36:00Z,Ambar Cold Rooms Pvt Ltd,PAID,INR,Coir door mat,1,66024.00,5035.73,Web,Web order - Coir door mat
WB-105463,2026-04-09T14:04:39Z,Utsav Bakers LLP,PAID,INR,Trolley bag 24 inch,4,2441.97,186.25,Marketplace,Web order - Trolley bag 24 inch
WB-105590,2026-04-09T16:47:07Z,Sohrab Auto Spares LLP,PAID,INR,Copper water bottle,4,41322.81,3151.74,Marketplace,Web order - Copper water bottle
WB-105643,2026-04-09T13:47:06Z,Bhavani Steel Trading Pvt Ltd,PAID,INR,Rubber foot mat,4,56252.00,4290.41,Marketplace,Web order - Rubber foot mat
WB-105905,2026-04-09T13:50:39Z,Nirvaan Agro Mills Pvt Ltd,PAID,INR,Coir door mat,3,42173.39,3216.61,Phone order,Web order - Coir door mat
WB-105931,2026-04-09T13:16:13Z,Vaayu Organics Private Limited,PAID,INR,Trolley bag 24 inch,4,8356.00,637.32,Marketplace,Web order - Trolley bag 24 inch
WB-106047,2026-04-09T11:21:11Z,Shubhankar Electricals LLP,PAID,INR,Steel tiffin carrier,3,61841.13,4716.70,Phone order,Web order - Steel tiffin carrier
WB-106049,2026-04-09T17:29:26Z,Girnar Pipes and Fittings Pvt Ltd,PAID,INR,Mixer jar spare,1,30806.00,2349.61,Web,Web order - Mixer jar spare
WB-106502,2026-04-09T18:21:53Z,Ranjeet Timber Depot Pvt Ltd,PAID,INR,Coir door mat,1,35134.00,2679.71,Web,Web order - Coir door mat
WB-106563,2026-04-09T15:02:09Z,Prithvi Seeds and Feeds Pvt Ltd,PAID,INR,Copper water bottle,4,75980.08,5795.09,Marketplace,Web order - Copper water bottle
WB-106767,2026-04-09T10:41:58Z,Chirag Battery House Pvt Ltd,PAID,INR,Steel tiffin carrier,3,43552.74,3321.82,Phone order,Web order - Steel tiffin carrier
WB-106789,2026-04-09T11:32:22Z,Suvarna Weaves LLP,PAID,INR,Trolley bag 24 inch,2,14699.46,1121.15,Mobile app,Web order - Trolley bag 24 inch
WB-107052,2026-04-09T08:55:00Z,Yamini Home Needs Pvt Ltd,PAID,INR,Mixer jar spare,1,29070.00,2217.20,Web,Web order - Mixer jar spare
WB-107169,2026-04-09T19:15:06Z,Neelkanth Ceramics Pvt Ltd,PAID,INR,Steel tiffin carrier,3,76847.60,5861.26,Phone order,Web order - Steel tiffin carrier
WB-107191,2026-04-09T14:09:21Z,Tanmay Toolroom Private Limited,PAID,INR,Copper water bottle,2,25405.84,1937.73,Mobile app,Web order - Copper water bottle
WB-107214,2026-04-09T09:50:20Z,Neelkanth Ceramics Pvt Ltd,PAID,INR,Steel tiffin carrier,3,41487.00,3164.26,Phone order,Web order - Steel tiffin carrier
WB-107642,2026-04-09T17:21:52Z,Sitara Packaging Solutions Pvt Ltd,PAID,INR,Coir door mat,1,65436.97,4990.96,Web,Web order - Coir door mat
WB-107967,2026-04-09T19:20:06Z,Anokhi Kitchenware Pvt Ltd,PAID,INR,Mixer jar spare,1,8957.00,683.16,Web,Web order - Mixer jar spare
WB-108080,2026-04-09T10:46:00Z,Madhuban Nurseries Pvt Ltd,PAID,INR,Coir door mat,3,22509.00,1716.79,Phone order,Web order - Coir door mat
WB-108233,2026-04-09T11:24:46Z,Jashan Sports Goods Pvt Ltd,PAID,INR,Steel tiffin carrier,1,89789.00,6848.31,Web,Web order - Steel tiffin carrier
WB-108384,2026-04-09T13:11:31Z,Bhoomi Tiles and Sanitary LLP,PAID,INR,Rubber foot mat,4,69585.33,5307.36,Marketplace,Web order - Rubber foot mat
WB-108460,2026-04-09T18:35:13Z,Meghdoot Packaging LLP,PAID,INR,Mixer jar spare,3,33880.00,2584.07,Phone order,Web order - Mixer jar spare
WB-108544,2026-04-09T19:06:26Z,Kesari Handlooms Pvt Ltd,PAID,INR,Rubber foot mat,2,39968.00,3048.41,Mobile app,Web order - Rubber foot mat
WB-108577,2026-04-09T10:25:09Z,Kalanjali Crafts Pvt Ltd,PAID,INR,Mixer jar spare,3,1649.08,125.78,Phone order,Web order - Mixer jar spare
WB-108647,2026-04-09T20:50:40Z,Devgiri Paints LLP,PAID,INR,Rubber foot mat,2,10677.00,814.35,Mobile app,Web order - Rubber foot mat
WB-108771,2026-04-09T08:29:26Z,Rukmini Provisions Private Limited,PAID,INR,Trolley bag 24 inch,4,32093.00,2447.77,Marketplace,Web order - Trolley bag 24 inch
WB-108780,2026-04-09T08:30:30Z,Sanchit Hardware Depot Pvt Ltd,PAID,INR,Mixer jar spare,3,13185.90,1005.70,Phone order,Web order - Mixer jar spare
WB-108795,2026-04-09T12:21:53Z,Vindhya Plastics Private Limited,PAID,INR,Rubber foot mat,2,31975.00,2438.77,Mobile app,Web order - Rubber foot mat
